OBJECTID,SchoolId,EfClass,Tract,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen
811,HI000841,EFS1,15003940002,1980,1,2970.6,9902,21.38614,-158.13638,MERBL,EDU1,Nanakuli Elementary - Bldg B,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
812,HI000842,EFS1,15003940002,1978,2,5358.3,17861,21.38614,-158.13638,MERBL,EDU1,Nanakuli Elementary - Bldg C,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
813,HI000843,EFS1,15003940002,1971,1,6465.3,21551,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg B,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
814,HI000844,EFS1,15003940002,1979,1,6269.7,20899,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg C,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
815,HI000845,EFS1,15003940002,1995,1,3342.9,11143,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg D,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
816,HI000846,EFS1,15003940002,1972,1,7327.2,24424,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg E,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
817,HI000847,EFS1,15003940002,1979,2,7117.2,23724,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg J,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
818,HI000848,EFS1,15003940002,1973,1,5067,16890,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg Q,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819,HI000849,EFS1,15003940002,1971,1,2207.7,7359,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg R,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
820,HI000850,EFS1,15003940002,1973,1,1498.8,4996,21.38825,-158.13276,MERBL,EDU1,Nanakuli High & Intermediate - Bldg U,89-778 Haleakala Ave,Waianae,96792,HI,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1910,HI001014,EFS1,15003010306,1976,1,1115975,6377,21.435032,-157.830373,WSF1,EDU1,Ahuimanu Elementary - Bldg A,47-470 HUI AEKO PL,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1911,HI001015,EFS1,15003010306,1977,1,2201400,7338,21.435032,-157.830373,MERBL,EDU1,Ahuimanu Elementary - Bldg C,47-470 HUI AEKO PL,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1912,HI001016,EFS1,15003010306,1977,1,1511100,5037,21.435032,-157.830373,MERBL,EDU1,Ahuimanu Elementary - Bldg D,47-470 HUI AEKO PL,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1913,HI001017,EFS1,15003010306,1973,2,4893600,16312,21.435032,-157.830373,MERBL,EDU1,Ahuimanu Elementary - Bldg E,47-470 HUI AEKO PL,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1914,HI001018,EFS1,15003007504,1965,2,2742300,9141,21.375683,-157.927729,MERBL,EDU1,Aiea Elementary - Bldg A,99-350 MOANALUA RD,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1915,HI001019,EFS1,15003007504,1965,2,2791800,9306,21.375683,-157.927729,MERBL,EDU1,Aiea Elementary - Bldg B,99-350 MOANALUA RD,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1916,HI001020,EFS1,15003007504,1967,2,2791800,9306,21.375683,-157.927729,MERBL,EDU1,Aiea Elementary - Bldg C,99-350 MOANALUA RD,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1917,HI001021,EFS1,15003007504,1951,1,898500,2995,21.375683,-157.927729,MERBL,EDU1,Aiea Elementary - Bldg E,99-350 MOANALUA RD,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1918,HI001022,EFS1,15003007702,1961,2,3816600,12722,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg A,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1919,HI001023,EFS1,15003007702,1961,2,3816600,12722,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg B,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1920,HI001024,EFS1,15003007702,1962,2,3917100,13057,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg C,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1921,HI001025,EFS1,15003007702,1962,2,4017000,13390,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg D,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1922,HI001026,EFS1,15003007702,1964,2,3958200,13194,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg G,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1923,HI001027,EFS1,15003007702,1964,1,1832700,6109,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg H,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1924,HI001028,EFS1,15003007702,1962,2,4321800,14406,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg J,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1925,HI001029,EFS1,15003007702,1967,2,2503025,14303,21.384888,-157.930037,WSF2,EDU1,Aiea High - Bldg Q,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1926,HI001030,EFS1,15003007702,1970,2,3439200,11464,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg R,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1927,HI001031,EFS1,15003007702,1991,2,6495900,21653,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg T,98-1276 ULUNE ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1928,HI001032,EFS1,15003007503,1964,2,6548400,21828,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg A,99-600 KULAWEA ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1929,HI001033,EFS1,15003007503,1964,1,1536300,5121,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg B,99-600 KULAWEA ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1930,HI001034,EFS1,15003007503,1967,2,3263100,10877,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg E,99-600 KULAWEA ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1931,HI001035,EFS1,15003007503,1965,2,3493800,11646,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg F,99-600 KULAWEA ST,AIEA,96701,HI,NULL,NULL,0,0,0,NULL,0
1932,HI001036,EFS1,15003010901,1960,1,1873200,6244,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg A,281 ILIHAU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
1933,HI001037,EFS1,15003010901,1960,2,4988400,16628,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg B,281 ILIHAU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
1934,HI001038,EFS1,15003010901,1961,2,3884400,12948,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg C,281 ILIHAU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
1935,HI001039,EFS1,15003010901,1964,1,1357125,7755,21.425076,-157.749681,WSF1,EDU1,Aikahi Elementary - Bldg E,281 ILIHAU ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
1936,HI001040,EFS1,15003000302,1951,1,2793300,9311,21.279147,-157.756841,MERBL,EDU1,Aina Haina Elementary - Bldg C,827 HIND DR,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
1937,HI001041,EFS1,15001020802,1963,1,7114.54,30.08799934,19.71285,-155.11724,WSF1,EDU1,DESILVA ELEMENTARY SCHOOL,278 AINAKO AVENUE,HILO,NULL,HI,NULL,(808) 974-4855,358,0,0,NULL,0
1938,HI001042,EFS1,15003000302,1951,1,2793300,9311,21.279147,-157.756841,MERBL,EDU1,Aina Haina Elementary - Bldg D,827 HIND DR,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
1939,HI001043,EFS1,15001020202,1957,1,2237.9,0,19.7483,-155.09537,WSF1,EDU1,HAAHEO ELEM SCHOOL,121 HAAHEO ROAD,HILO,NULL,HI,NULL,(808) 974-4111,161,0,0,NULL,0
1940,HI001044,EFS1,15003000302,1951,1,1941600,6472,21.279147,-157.756841,MERBL,EDU1,Aina Haina Elementary - Bldg E,827 HIND DR,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
1941,HI001045,EFS1,15009031000,1953,1,40644.33,156.826004,20.8922,-156.4933,MERBL,EDU1,BALDWIN HIGH SCHOOL,1650 KAAHUMANU AVENUE,WAILUKU,NULL,HI,NULL,(808) 984-5656,1217,0,0,NULL,0
1942,HI001046,EFS1,15003000302,1951,1,1048200,3494,21.279147,-157.756841,MERBL,EDU1,Aina Haina Elementary - Bldg G,827 HIND DR,HONOLULU,96821,HI,NULL,NULL,0,0,0,NULL,0
1943,HI001047,EFS1,15009030404,1950,1,9077.59,39.33200073,20.8608,-156.31594,WSF2,EDU1,MAKAWAO ELEMENTARY SCHOOL,3542 BALDWIN AVENUE,MAKAWAO,NULL,HI,NULL,(808) 572-7281,478,0,0,NULL,0
1944,HI001048,EFS1,15003007000,1960,1,3529800,11766,21.342814,-157.915655,MERBL,EDU1,Aliamanu Intermediate - Bldg E,3271 SALT LAKE BLVD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1945,HI001049,EFS1,15009031103,1974,1,49776.2,178.8119965,20.87711,-156.47437,MERBL,EDU1,MAUI HIGH SCHOOL,660 SOUTH LONO AVENUE,KAHULUI,NULL,HI,NULL,(808) 873-3000,1344,0,0,NULL,0
1946,HI001050,EFS1,15003007000,1962,1,1769100,5897,21.342814,-157.915655,MERBL,EDU1,Aliamanu Intermediate - Bldg F,3271 SALT LAKE BLVD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1947,HI001051,EFS1,15009031801,1957,1,1390,0,21.1424,-157.2239,WSF1,EDU1,MAUNALOA ELEMENTARY SCHOOL,128 MAUNALOA ROAD,MAUNALOA,NULL,HI,NULL,(808) 552-2000,57,0,0,NULL,0
1948,HI001052,EFS1,15003007000,1962,1,806225,4607,21.342814,-157.915655,WSF1,EDU1,Aliamanu Intermediate - Bldg M,3271 SALT LAKE BLVD,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1949,HI001053,EFS1,15009031801,1957,1,13388.48,0,21.1606,-157.0834,MERBL,EDU1,MOLOKAI HIGH SCHOOL,2140 FARRINGTON AVE.,HOOLEHUA,NULL,HI,NULL,(808) 567-6950,712,0,0,NULL,0
1950,HI001054,EFS1,15003001201,1963,2,3686400,12288,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg A,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1951,HI001055,EFS1,15009030501,1983,2,2780,0,20.90608,-156.37446,MERBL,EDU1,PAIA ELEMENTARY SCHOOL,955 BALDWIN AVENUE,PAIA,NULL,HI,NULL,(808) 579-2100,200,0,0,NULL,0
1952,HI001056,EFS1,15003001201,1951,1,1198200,3994,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg B,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1953,HI001057,EFS1,15009030402,1979,1,12043.76,46.47000122,20.84223,-156.34891,MERBL,EDU1,PUKALANI ELEMENTARY SCHOOL,2945 IOLANI STREET,MAKAWAO,NULL,HI,NULL,(808) 572-9557,464,0,0,NULL,0
1954,HI001058,EFS1,15003001201,1953,1,800100,2667,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg C,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1955,HI001059,EFS1,15009030800,1986,1,13149.02,49.52199936,20.93797,-156.51641,MERBL,EDU1,WAIHEE ELEMENTARY SCHOOL,2125 KAHEKILI HIGHWAY,WAILUKU,NULL,HI,NULL,(808) 984-5644,859,0,0,NULL,0
1956,HI001060,EFS1,15003001201,1951,1,1008300,3361,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg D,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1957,HI001061,EFS1,15009030901,1961,1,19995.47,73.02400208,20.88734,-156.50774,MERBL,EDU1,WAILUKU ELEMENTARY SCHOOL,355 SOUTH HIGH STREET,WAILUKU,NULL,HI,NULL,(808) 984-5622,974,0,0,NULL,0
1958,HI001062,EFS1,15007040700,1981,1,5882.48,0,21.9054,-159.5618,MERBL,EDU1,ELEELE ELEMENTARY SCHOOL,4750 ULIULI ROAD,ELEELE,NULL,HI,NULL,(808) 335-2101,469,0,0,NULL,0
1959,HI001063,EFS1,15003001201,1966,2,3274200,10914,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg F,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1960,HI001064,EFS1,15007040104,1983,1,3016.3,0,22.20079,-159.50312,MERBL,EDU1,HANALEI ELEMENTARY SCHOOL,5-5415 KUHIO HIGHWAY,HANALEI,NULL,HI,NULL,(808) 826-4300,217,0,0,NULL,0
1961,HI001065,EFS1,15003001201,1967,1,1962900,6543,21.286636,-157.804762,MERBL,EDU1,Aliiolani Elementary - Bldg H,1240 7TH AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
1962,HI001066,EFS1,15007040700,1975,1,6260.56,0,21.92493,-159.52547,MERBL,EDU1,KALAHEO ELEMENTARY SCHOOL,4400 MAKA ROAD,KALAHEO,NULL,HI,NULL,(808) 332-6801,503,0,0,NULL,0
1963,HI001067,EFS1,15003008912,1962,2,2787300,9291,21.393931,-158.001794,MERBL,EDU1,August Ahrens Elem - Bldg A,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1964,HI001068,EFS1,15007040300,1979,1,10441.68,0,22.09276,-159.31685,MERBL,EDU1,KAPAA ELEMENTARY SCHOOL,4886 KAWAIHAU ROAD,KAPAA,NULL,HI,NULL,(808) 821-4424,879,0,0,NULL,0
1965,HI001069,EFS1,15003008912,1964,2,2787300,9291,21.393931,-158.001794,MERBL,EDU1,August Ahrens Elem - Bldg B,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1966,HI001070,EFS1,15007040300,1979,1,15636.11,0,22.09493,-159.31603,MERBL,EDU1,KAPAA HIGH SCHOOL,4695 MAILIHUNA ROAD,KAPAA,NULL,HI,NULL,(808) 821-4400,859,0,0,NULL,0
1967,HI001071,EFS1,15003008912,1969,2,3191400,10638,21.393931,-158.001794,MERBL,EDU1,August Ahrens Elem - Bldg H,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1968,HI001072,EFS1,15007040500,1979,1,22088.49,0,21.96269,-159.36229,MERBL,EDU1,KAUAI HIGH SCHOOL,3577 LALA ROAD,LIHUE,NULL,HI,NULL,(808) 274-3160,1281,0,0,NULL,0
1969,HI001073,EFS1,15003008912,1970,1,6273900,20913,21.393931,-158.001794,MERBL,EDU1,August Ahrens Elem - Bldg I,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1970,HI001074,EFS1,15007040900,1972,1,3294.3,0,21.97478,-159.71972,MERBL,EDU1,KEKAHA ELEMENTARY SCHOOL,8140 KEKAHA ROAD,KEKAHA,NULL,HI,NULL,(808) 337-7655,237,0,0,NULL,0
1971,HI001075,EFS1,15003008912,1972,1,4352400,14508,21.393931,-158.001794,MERBL,EDU1,August Ahrens Elem - Bldg J,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1972,HI001076,EFS1,15007040103,1983,1,4448,0,22.20539,-159.40915,MERBL,EDU1,KILAUEA ELEMENTARY SCHOOL,2440 KOLO ROAD,KILAUEA,NULL,HI,NULL,(808) 828-1212,340,0,0,NULL,0
1973,HI001077,EFS1,15003008912,1973,1,1985025,11343,21.393931,-158.001794,WSF1,EDU1,August Ahrens Elem - Bldg K,94-1170 WAIPAHU ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
1974,HI001078,EFS1,15003010602,1958,1,625200,2084,21.403144,-157.794583,MERBL,EDU1,Castle High - Bldg L,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1975,HI001079,EFS1,15003010602,1958,1,1287300,4291,21.403144,-157.794583,MERBL,EDU1,Castle High - Bldg M,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1976,HI001080,EFS1,15003010602,1950,1,2118900,7063,21.403144,-157.794583,MERBL,EDU1,Castle High - Bldg Q,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1977,HI001081,EFS1,15003010602,1960,1,2326200,7754,21.403144,-157.794583,MERBL,EDU1,Castle High - Bldg S,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1978,HI001082,EFS1,15003010602,1963,1,1306025,7463,21.403144,-157.794583,WSF1,EDU1,Castle High - Bldg U,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1979,HI001083,EFS1,15003010602,1967,1,1080000,3600,21.403144,-157.794583,MERBL,EDU1,Castle High - Bldg Y,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
1980,HI001084,EFS1,15003004200,1930,2,2903425,16591,21.311666,-157.856579,WSF2,EDU1,Central Interm/Middle - Bldg A,1302 QUEEN EMMA ST,HONOLULU,96813,HI,NULL,NULL,0,0,0,NULL,0
1981,HI001085,EFS1,15003006301,1956,2,2666400,8888,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg A,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1982,HI001086,EFS1,15003006301,1956,2,2822400,9408,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg B,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1983,HI001087,EFS1,15003006301,1957,2,2672400,8908,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg C,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1984,HI001088,EFS1,15003006301,1957,2,2889000,9630,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg D,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1985,HI001089,EFS1,15003006301,1957,2,2843700,9479,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg E,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1986,HI001090,EFS1,15003006301,1958,2,2352000,7840,21.342385,-157.870868,MERBL,EDU1,Dole Middle - Bldg F,1715 KINO ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
1987,HI001091,EFS1,15003008402,1959,2,3820800,12736,21.315444,-158.015033,MERBL,EDU1,Ewa Beach Elem - Bldg C,91-740 PAPIPI RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1988,HI001092,EFS1,15003008402,1961,1,1449600,4832,21.315444,-158.015033,MERBL,EDU1,Ewa Beach Elem - Bldg E,91-740 PAPIPI RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1989,HI001093,EFS1,15003008402,1962,1,569400,1898,21.315444,-158.015033,MERBL,EDU1,Ewa Beach Elem - Bldg G,91-740 PAPIPI RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1990,HI001094,EFS1,15003008402,1997,1,2576100,8587,21.315444,-158.015033,MERBL,EDU1,Ewa Beach Elem - Bldg I,91-740 PAPIPI RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1991,HI001095,EFS1,15003008605,1954,1,1290000,4300,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg C,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1992,HI001096,EFS1,15003008605,1957,1,1473000,4910,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg D,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1993,HI001097,EFS1,15003008605,1965,2,2817600,9392,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg I,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1994,HI001098,EFS1,15003008605,1967,2,1654625,9455,21.3445,-158.034685,WSF2,EDU1,Ewa Elementary - Bldg J,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1995,HI001099,EFS1,15003008605,1979,1,1119125,6395,21.3445,-158.034685,WSF1,EDU1,Ewa Elementary - Bldg K,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1996,HI001100,EFS1,15003008605,1990,1,2890200,9634,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg L,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1997,HI001101,EFS1,15003008605,1994,2,2890200,9634,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg M,91-1280 RENTON RD,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
1998,HI001102,EFS1,15003005600,1939,3,11689300,66796,21.330721,-157.87242,WMUH3,EDU1,Farrington High - Bldg A,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
1999,HI001103,EFS1,15003005600,1968,1,4428900,14763,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg H,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2000,HI001104,EFS1,15003005600,1964,3,6345900,21153,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg I,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2001,HI001105,EFS1,15003005600,1965,3,7407900,24693,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg J,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2002,HI001106,EFS1,15003005600,1965,2,3050400,10168,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg O,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2003,HI001107,EFS1,15003005600,1965,1,6905100,23017,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg Q,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2004,HI001108,EFS1,15003005600,1958,1,4738200,15794,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg R,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2005,HI001109,EFS1,15003005600,1975,2,2840400,9468,21.330721,-157.87242,MERBL,EDU1,Farrington High - Bldg U,1101 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2006,HI001110,EFS1,15003006201,1971,2,2620200,8734,21.338778,-157.881978,MERBL,EDU1,Fern Elementary - Bldg I,1121 MIDDLE ST,HONOLULU,96819,HI,NULL,NULL,0,0,0,NULL,0
2007,HI001111,EFS1,15003002701,1958,2,3012300,10041,21.291637,-157.81307,MERBL,EDU1,Hokulani Elementary - Bldg B,2940 KAMAKINI ST,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2008,HI001112,EFS1,15003002701,1960,2,3012300,10041,21.291637,-157.81307,MERBL,EDU1,Hokulani Elementary - Bldg C,2940 KAMAKINI ST,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2009,HI001113,EFS1,15003002701,1964,1,1872900,6243,21.291637,-157.81307,MERBL,EDU1,Hokulani Elementary - Bldg D,2940 KAMAKINI ST,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2010,HI001114,EFS1,15003002701,1971,1,387600,1292,21.291637,-157.81307,MERBL,EDU1,Hokulani Elementary - Bldg G,2940 KAMAKINI ST,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2011,HI001115,EFS1,15003008913,1968,1,1408800,4696,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg A,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2012,HI001116,EFS1,15003008913,1968,1,1219200,4064,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg B,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2013,HI001117,EFS1,15003008913,1968,1,1629600,5432,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg C,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2014,HI001118,EFS1,15003008913,1968,1,2652000,8840,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg D,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2015,HI001119,EFS1,15003008913,1968,1,1503600,8592,21.383732,-158.026214,WSF1,EDU1,Honowai Elementary - Bldg F,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2016,HI001120,EFS1,15003008913,1968,2,1612800,5376,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg G,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2017,HI001121,EFS1,15003008913,1968,1,1075200,3584,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg H,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2018,HI001122,EFS1,15003008913,1968,1,537600,1792,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg J,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2019,HI001123,EFS1,15003008913,1968,1,485100,2772,21.383732,-158.026214,WSF1,EDU1,Honowai Elementary - Bldg K,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2020,HI001124,EFS1,15003008913,1968,1,1095600,3652,21.383732,-158.026214,MERBL,EDU1,Honowai Elementary - Bldg L,94-660 HONOWAI ST,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
