OBJECTID,CensusBlock,SURFACEROUGHNESS,SRIndex
22112,150090320001051,0.05300000,0.05000000
22113,150090307051004,0.06300000,0.06000000
22114,150090307073010,0.33100000,0.33000000
22115,150090307051051,0.05600000,0.06000000
22116,150090315031000,0.28300000,0.28000000
22117,150090314021048,0.14700000,0.15000000
22118,150090315022000,0.29100000,0.29000000
22119,150090315032057,0.10300000,0.10000000
22120,150090315032080,0.12300000,0.12000000
22121,150090315032087,0.10100000,0.10000000
22122,150090315032102,0.11500000,0.12000000
22123,150090315032019,0.09700000,0.10000000
22124,150090315032011,0.19900000,0.20000000
22125,150090315032112,0.06400000,0.06000000
22126,150090314021127,0.29700000,0.30000000
22127,150090314021120,0.21000000,0.21000000
22128,150090314051000,0.26300000,0.26000000
22129,150090320002093,0.13900000,0.14000000
22130,150090316011118,0.30800000,0.31000000
22131,150090316011148,0.11400000,0.11000000
22132,150090317002001,0.31600000,0.32000000
22133,150090317002131,0.64900000,0.65000000
22134,150090317001015,0.24600000,0.25000000
22135,150090317002097,0.15500000,0.16000000
22136,150090317002130,0.15200000,0.15000000
22137,150090317002057,0.14300000,0.14000000
22138,150090317002018,0.11300000,0.11000000
22139,150090317002077,0.40800000,0.41000000
22140,150090317003000,0.16500000,0.16000000
22141,150090320002098,0.09900000,0.10000000
22142,150090314051096,0.18500000,0.18000000
22143,150090314042002,0.33400000,0.33000000
22144,150090320002083,0.12500000,0.12000000
22145,150090320002069,0.14200000,0.14000000
22146,150090320002085,0.13900000,0.14000000
22147,150090314051081,0.20100000,0.20000000
22148,150090315023117,0.47700000,0.48000000
22149,150090315032034,0.07600000,0.08000000
22150,150090314054001,0.31800000,0.32000000
22151,150090314051016,0.15900000,0.16000000
22152,150090314051033,0.11800000,0.12000000
22153,150090314051094,0.26500000,0.26000000
22154,150090314041009,0.34800000,0.35000000
22155,150090315032020,0.10600000,0.11000000
22156,150090315022040,0.12700000,0.13000000
22157,150090320002065,0.13200000,0.13000000
22158,150090320002092,0.14200000,0.14000000
22159,150090315023033,0.38800000,0.39000000
22160,150090318012008,0.09000000,0.09000000
22161,150090318012161,0.10100000,0.10000000
22162,150090318012014,0.34700000,0.35000000
22163,150090318012038,0.32100000,0.32000000
22164,150090318012039,0.21900000,0.22000000
22165,150090318012056,0.40600000,0.41000000
22166,150090318012069,0.22000000,0.22000000
22167,150090318011222,0.09200000,0.09000000
22168,150090318011205,0.10000000,0.10000000
22169,150090318011187,0.10200000,0.10000000
22170,150090318011128,0.19600000,0.20000000
22171,150090318011126,0.16200000,0.16000000
22172,150090318011132,0.16000000,0.16000000
22173,150090318011163,0.12200000,0.12000000
22174,150090318011165,0.14400000,0.14000000
22175,150090318011224,0.15000000,0.15000000
22176,150090318012125,0.14000000,0.14000000
22177,150090318012116,0.17900000,0.18000000
22178,150090318011241,0.09600000,0.10000000
22179,150090318011059,0.12900000,0.13000000
22180,150090303012003,0.19100000,0.19000000
22181,150090303013011,0.28700000,0.29000000
22182,150090303013002,0.33200000,0.33000000
22183,150090303011070,0.14100000,0.14000000
22184,150090303032015,0.24800000,0.25000000
22185,150090303011040,0.14600000,0.15000000
22186,150090303014009,0.10400000,0.10000000
22187,150090303033005,0.35300000,0.35000000
22188,150090303031009,0.39400000,0.39000000
22189,150090303014027,0.10200000,0.10000000
22190,150090303013010,0.24500000,0.24000000
22191,150090319001125,0.06900000,0.07000000
22192,150090319001129,0.07700000,0.08000000
22193,150090319001090,0.31100000,0.31000000
22194,150090319001022,0.43300000,0.43000000
22195,150090319001089,0.18200000,0.18000000
22196,150090319001083,0.07200000,0.07000000
22197,150090319001015,0.22600000,0.23000000
22198,150090319001086,0.08100000,0.08000000
22199,150090319001074,0.06200000,0.06000000
22200,150090319001054,0.06400000,0.06000000
22201,150090308002063,0.09100000,0.09000000
22202,150090308001030,0.12300000,0.12000000
22203,150090308002067,0.14600000,0.15000000
22204,150090308002070,0.18300000,0.18000000
22205,150090308002029,0.58100000,0.58000000
22206,150090308002072,0.33300000,0.33000000
22207,150090311021000,0.47800000,0.48000000
22208,150090319002015,0.42200000,0.42000000
22209,150090319002014,0.45400000,0.45000000
22210,150090319003002,0.53300000,0.53000000
22211,150090311012009,0.47100000,0.47000000
22212,150090311012003,0.38100000,0.38000000
22213,150090311033005,0.22600000,0.23000000
22214,150090319002009,0.39100000,0.39000000
22215,150090311031003,0.30200000,0.30000000
22216,150090311033008,0.22600000,0.23000000
22217,150090311033000,0.18500000,0.18000000
22218,150090320001077,0.06500000,0.06000000
22219,150090320001019,0.20600000,0.21000000
22220,150090320001014,0.05000000,0.05000000
22221,150090320001071,0.07500000,0.08000000
22222,150090316011152,0.16400000,0.16000000
22223,150090316011155,0.15800000,0.16000000
22224,150090316011004,0.12800000,0.13000000
22225,150090316011047,0.12100000,0.12000000
22226,150090316011060,0.13800000,0.14000000
22227,150090316011241,0.13700000,0.14000000
22228,150090316011239,0.12200000,0.12000000
22229,150090316011211,0.13500000,0.14000000
22230,150090316011176,0.12000000,0.12000000
22231,150090315032048,0.10400000,0.10000000
22232,150090315032109,0.07100000,0.07000000
22233,150090315032127,0.08000000,0.08000000
22234,150090315032138,0.08600000,0.09000000
22235,150090315032123,0.08200000,0.08000000
22236,150090320002131,0.12700000,0.13000000
22237,150090320002107,0.08300000,0.08000000
22238,150090320002091,0.12300000,0.12000000
22239,150090315031024,0.06900000,0.07000000
22240,150090318011300,0.27900000,0.28000000
22241,150090318011209,0.10000000,0.10000000
22242,150090318011335,0.15200000,0.15000000
22243,150090318011092,0.21200000,0.21000000
22244,150090318011279,0.24600000,0.25000000
22245,150090318012118,0.14200000,0.14000000
22246,150090318012109,0.15500000,0.16000000
22247,150090318012136,0.14900000,0.15000000
22248,150090303011041,0.17800000,0.18000000
22249,150090303011047,0.06400000,0.06000000
22250,150090303012005,0.31700000,0.32000000
22251,150090319002008,0.37000000,0.37000000
22252,150090319002023,0.50600000,0.51000000
22253,150090319002031,0.48200000,0.48000000
22254,150090319002034,0.32500000,0.32000000
22255,150090311012011,0.31500000,0.32000000
22256,150090311031002,0.38600000,0.39000000
22257,150090311033007,0.35700000,0.36000000
22258,150090311014005,0.40100000,0.40000000
22259,150090319002013,0.52600000,0.53000000
22260,150090311033002,0.20400000,0.20000000
22261,150090311014009,0.16400000,0.16000000
22262,150090320001062,0.17000000,0.17000000
22263,150090320001040,0.16700000,0.17000000
22264,150090320001064,0.13600000,0.14000000
22265,150090320001067,0.07200000,0.07000000
22266,150090320001046,0.05900000,0.06000000
22267,150090315032012,0.16600000,0.17000000
22268,150090315032092,0.07300000,0.07000000
22269,150090314021123,0.27300000,0.27000000
22270,150090314021119,0.26300000,0.26000000
22271,150090316011024,0.25400000,0.25000000
22272,150090316012031,0.37700000,0.38000000
22273,150090316011243,0.12100000,0.12000000
22274,150090316011100,0.10500000,0.10000000
22275,150090316011007,0.08900000,0.09000000
22276,150090316011090,0.13600000,0.14000000
22277,150090316011085,0.15600000,0.16000000
22278,150090316011143,0.17200000,0.17000000
22279,150090302025012,0.41200000,0.41000000
22280,150090302024025,0.27600000,0.28000000
22281,150090302024009,0.24400000,0.24000000
22282,150090302024016,0.25900000,0.26000000
22283,150090302024011,0.30400000,0.30000000
22284,150090302024012,0.24300000,0.24000000
22285,150090302025019,0.15500000,0.16000000
22286,150090302011018,0.43700000,0.44000000
22287,150090302011058,0.52000000,0.52000000
22288,150090302011001,0.37100000,0.37000000
22289,150090302022016,0.35300000,0.35000000
22290,150090302022017,0.37300000,0.37000000
22291,150090315023026,0.36000000,0.36000000
22292,150090315023020,0.34600000,0.35000000
22293,150090315023013,0.26500000,0.26000000
22294,150090320002116,0.11500000,0.12000000
22295,150090315032047,0.08000000,0.08000000
22296,150090315032078,0.39000000,0.39000000
22297,150090315032151,0.08500000,0.08000000
22298,150090315032187,0.13200000,0.13000000
22299,150090315032186,0.18200000,0.18000000
22300,150090314021057,0.08600000,0.09000000
22301,150090307051006,0.06500000,0.06000000
22302,150090307051110,0.08500000,0.08000000
22303,150090307051028,0.06800000,0.07000000
22304,150090307051027,0.07700000,0.08000000
22305,150090307051055,0.06900000,0.07000000
22306,150090307051073,0.08300000,0.08000000
22307,150090307071012,0.35300000,0.35000000
22308,150090307051103,0.07300000,0.07000000
22309,150090307051093,0.04900000,0.05000000
22310,150090307051112,0.11400000,0.11000000
22311,150090307061004,0.29800000,0.30000000
22312,150090307061008,0.44600000,0.45000000
22313,150090307071004,0.33400000,0.33000000
22314,150090316011167,0.13000000,0.13000000
22315,150090316011193,0.24500000,0.24000000
22316,150090316011174,0.03200000,0.03000000
22317,150090316011008,0.11400000,0.11000000
22318,150090316011076,0.13500000,0.14000000
22319,150090316011096,0.12600000,0.13000000
22320,150090316011097,0.11100000,0.11000000
22321,150090316011107,0.15600000,0.16000000
22322,150090316011197,0.18600000,0.19000000
22323,150090316011088,0.15500000,0.16000000
22324,150090317001050,0.20700000,0.21000000
22325,150090317001003,0.21800000,0.22000000
22326,150090317001000,0.23100000,0.23000000
22327,150090302023024,0.16800000,0.17000000
22328,150090302023004,0.35000000,0.35000000
22329,150090302011030,0.37400000,0.37000000
22330,150090302011002,0.38500000,0.38000000
22331,150090302021001,0.34300000,0.34000000
22332,150090302011032,0.77800000,0.78000000
22333,150090302021004,0.39800000,0.40000000
22334,150090315032083,0.10200000,0.10000000
22335,150090315032161,0.14600000,0.15000000
22336,150090315032167,0.11600000,0.12000000
22337,150090315031021,0.05700000,0.06000000
22338,150090315032150,0.15000000,0.15000000
22339,150090315031063,0.14600000,0.15000000
22340,150090315032188,0.17200000,0.17000000
22341,150090315031049,0.08700000,0.09000000
22342,150090314021083,0.07900000,0.08000000
22343,150090318011061,0.12500000,0.12000000
22344,150090318011133,0.17200000,0.17000000
22345,150090318012100,0.14200000,0.14000000
22346,150090318012048,0.24600000,0.25000000
22347,150090318012020,0.11700000,0.12000000
22348,150090318012087,0.34600000,0.35000000
22349,150090318012083,0.22000000,0.22000000
22350,150090318011225,0.15200000,0.15000000
22351,150090318011172,0.14900000,0.15000000
22352,150090318012176,0.10200000,0.10000000
22353,150090318011231,0.14600000,0.15000000
22354,150090318011166,0.14400000,0.14000000
22355,150090318011191,0.13000000,0.13000000
22356,150090318011175,0.12400000,0.12000000
22357,150090303014035,0.20700000,0.21000000
22358,150090303012020,0.34600000,0.35000000
22359,150090303032009,0.28400000,0.28000000
22360,150090303011082,0.17500000,0.18000000
22361,150090303011077,0.17600000,0.18000000
22362,150090303032004,0.11800000,0.12000000
22363,150090303031004,0.10000000,0.10000000
22364,150090303011001,0.15900000,0.16000000
22365,150090303032003,0.07600000,0.08000000
22366,150090303014041,0.08100000,0.08000000
22367,150090303032000,0.10500000,0.10000000
22368,150090314021001,0.30700000,0.31000000
22369,150090308002074,0.32100000,0.32000000
22370,150090308002059,0.29100000,0.29000000
22371,150090308002012,0.28400000,0.28000000
22372,150090308002040,0.37700000,0.38000000
22373,150090308002051,0.08300000,0.08000000
22374,150090308002006,0.23500000,0.24000000
22375,150090308002076,0.19900000,0.20000000
22376,150090308001036,0.21600000,0.22000000
22377,150090308002036,0.26800000,0.27000000
22378,150090310001035,0.39200000,0.39000000
22379,150090309034011,0.39000000,0.39000000
22380,150090309021007,0.42400000,0.42000000
22381,150090310001033,0.27900000,0.28000000
22382,150090310004001,0.38900000,0.39000000
22383,150090309013016,0.48600000,0.49000000
22384,150090310002008,0.51100000,0.51000000
22385,150090309013010,0.46500000,0.46000000
22386,150090310002007,0.47800000,0.48000000
22387,150090310002005,0.47000000,0.47000000
22388,150090310002010,0.48500000,0.48000000
22389,150090310002012,0.50400000,0.50000000
22390,150090310001006,0.36300000,0.36000000
22391,150090307062004,0.15800000,0.16000000
22392,150090307051029,0.07700000,0.08000000
22393,150090307051080,0.06300000,0.06000000
22394,150090307062002,0.16100000,0.16000000
22395,150090320001060,0.03900000,0.04000000
22396,150090320001076,0.04200000,0.04000000
22397,150090320001015,0.06700000,0.07000000
22398,150090320001013,0.04700000,0.05000000
22399,150090320001007,0.08600000,0.09000000
22400,150090320001017,0.06000000,0.06000000
22401,150090320001033,0.06800000,0.07000000
22402,150090320001049,0.06300000,0.06000000
22403,150090320001054,0.05000000,0.05000000
22404,150090307051015,0.12500000,0.12000000
22405,150090316011194,0.11400000,0.11000000
22406,150090316011064,0.14600000,0.15000000
22407,150090316011049,0.15000000,0.15000000
22408,150090316011051,0.11700000,0.12000000
22409,150090316012001,0.38700000,0.39000000
22410,150090316012038,0.34600000,0.35000000
22411,150090316011180,0.62500000,0.62000000
22412,150090316011031,0.02400000,0.03000000
22413,150090317001024,0.06200000,0.06000000
22414,150090317002063,0.14300000,0.14000000
22415,150090317002053,0.28400000,0.28000000
22416,150090317002064,0.29900000,0.30000000
22417,150090317005018,0.20400000,0.20000000
22418,150090317002123,0.14800000,0.15000000
22419,150090317002099,0.24800000,0.25000000
22420,150090317005004,0.21300000,0.21000000
22421,150090317005010,0.27900000,0.28000000
22422,150090317002060,0.15600000,0.16000000
22423,150090317002000,0.14600000,0.15000000
22424,150090317001004,0.17700000,0.18000000
22425,150090315031027,0.07500000,0.08000000
22426,150090315031054,0.16900000,0.17000000
22427,150090314021056,0.09000000,0.09000000
22428,150090314021032,0.08600000,0.09000000
22429,150090314021065,0.08500000,0.08000000
22430,150090314021068,0.11400000,0.11000000
22431,150090314021099,0.13600000,0.14000000
22432,150090314021146,0.16000000,0.16000000
22433,150090314021029,0.14800000,0.15000000
22434,150090314021004,0.20400000,0.20000000
22435,150090314052003,0.33000000,0.33000000
22436,150090320002064,0.11400000,0.11000000
22437,150090320002106,0.08300000,0.08000000
22438,150090320002108,0.10500000,0.10000000
22439,150090314051097,0.16500000,0.16000000
22440,150090320002071,0.12900000,0.13000000
22441,150090314051069,0.15600000,0.16000000
22442,150090320002073,0.13100000,0.13000000
22443,150090315012003,0.31800000,0.32000000
22444,150090318012113,0.18700000,0.19000000
22445,150090318011235,0.17100000,0.17000000
22446,150090318012107,0.17400000,0.17000000
22447,150090318012062,0.37500000,0.38000000
22448,150090318011330,0.08400000,0.08000000
22449,150090318011336,0.09400000,0.09000000
22450,150090318011246,0.10000000,0.10000000
22451,150090318011242,0.09100000,0.09000000
22452,150090318011064,0.10200000,0.10000000
22453,150090318011337,0.12600000,0.13000000
22454,150090318011005,0.09300000,0.09000000
22455,150090318011275,0.13100000,0.13000000
22456,150090318012052,0.34200000,0.34000000
22457,150090303033002,0.30400000,0.30000000
22458,150090303014006,0.15600000,0.16000000
22459,150090303012000,0.15600000,0.16000000
22460,150090303011079,0.24000000,0.24000000
22461,150090303011095,0.16600000,0.17000000
22462,150090303014042,0.08000000,0.08000000
22463,150090303014044,0.07400000,0.07000000
22464,150090319001144,0.06800000,0.07000000
22465,150090319001055,0.10300000,0.10000000
22466,150090319001018,0.35100000,0.35000000
22467,150090319001122,0.07100000,0.07000000
22468,150090319001145,0.05300000,0.05000000
22469,150090319001023,0.10900000,0.11000000
